80,10,0.000569
80,10,0.000552
80,10,0.000484
81,10,0.000466
79,10,0.000444
79,10,0.000588
80,10,0.000537
82,10,0.000477
83,10,0.000461
83,10,0.000536
82,10,0.000443
78,10,0.000453
77,10,0.000569
81,10,0.000502
79,10,0.000531
81,10,0.000576
81,10,0.000571
82,10,0.000451
84,10,0.00049
84,10,0.000492
83,10,0.000578
84,10,0.000536
86,10,0.000503
82,10,0.000495
82,10,0.000486
80,10,0.00058
75,10,0.000535
72,10,0.000437
72,10,0.000555
73,10,0.00052
70,10,0.000573
67,10,0.000562
64,10,0.000475
62,10,0.000427
59,10,0.000474
57,10,0.000519
57,10,0.000497
57,10,0.000564
55,10,0.000598
55,10,0.000447
55,10,0.000486
54,10,0.000574
55,10,0.000448
55,10,0.000585
53,10,0.00043
52,10,0.000448
53,10,0.000447
53,10,0.000456
54,10,0.000484
56,10,0.0005
58,10,0.000499
61,10,0.00046
62,10,0.000522
64,10,0.000548
70,10,0.00057
75,10,0.000562
79,10,0.000469
83,10,0.000546
86,10,0.00043
86,10,0.000429
85,10,0.000444
87,10,0.000521
86,10,0.00049
87,10,0.00051
87,10,0.000524
86,10,0.000529
85,10,0.000548
87,10,0.000423
85,10,0.000594
83,10,0.00048
85,10,0.000599
85,10,0.000547
87,10,0.00052
87,10,0.000454
87,10,0.000465
88,10,0.00058
88,10,0.000524
87,10,0.000445
88,10,0.000578
87,10,0.000562
90,10,0.000538
90,10,0.000457
90,10,0.000575
89,10,0.000537
88,10,0.000571
90,10,0.000589
90,10,0.00041
88,10,0.00057
89,10,0.000435
90,10,0.000459
90,10,0.000443
90,10,0.00058
90,10,0.000404
88,10,0.000427
88,10,0.000568
88,10,0.000521
88,10,0.00054
86,10,0.000524
83,10,0.000478
78,10,0.000579
76,10,0.000462
75,10,0.000452
76,10,0.0005
74,10,0.000409
72,10,0.000446
70,10,0.0004
67,10,0.000537
64,10,0.000533
63,10,0.000512
62,10,0.000481
60,10,0.000411
59,10,0.000448
57,10,0.000513
57,10,0.000588
55,10,0.000517
56,10,0.000475
55,10,0.000521
56,10,0.000569
54,10,0.000413
54,10,0.000506
55,10,0.000448
55,10,0.000475
57,10,0.000479
60,10,0.000593
62,10,0.000543
66,10,0.000565
70,10,0.00045
77,10,0.000536
82,10,0.000417
84,10,0.000535
84,10,0.000554
81,10,0.000525
82,10,0.000412
83,10,0.000432
84,10,0.000554
86,10,0.000436
86,10,0.000505
87,10,0.000568
87,10,0.00046
87,10,0.000517
87,10,0.000547
87,10,0.000564
86,10,0.000451
86,10,0.000475
86,7,0.000463
87,10,0.000478
85,10,0.000473
82,10,0.000542
82,10,0.000472
82,10,0.000432
81,10,0.000408
81,10,0.000548
82,10,0.000559
81,10,0.000542
81,10,0.000527
80,10,0.000419
84,10,0.000585
86,10,0.000434
86,10,0.000547
86,10,0.000542
88,10,0.000536
84,10,0.000414
87,10,0.000505
87,10,0.000456
86,10,0.000511
85,10,0.000457
85,10,0.00042
85,10,0.000543
84,10,0.000428
83,10,0.000535
82,10,0.000447
82,10,0.000551
82,10,0.000452
77,10,0.000566
70,10,0.000482
73,10,0.000464
71,10,0.000552
70,10,0.000575
69,10,0.000457
67,10,0.000465
66,10,0.000442
65,10,0.000417
64,10,0.000444
63,10,0.000543
63,10,0.000402
63,10,0.00059
63,10,0.000529
61,10,0.000424
57,10,0.000496
55,10,0.000588
54,10,0.000414
53,10,0.00056
52,10,0.000556
55,10,0.000567
56,10,0.000562
59,10,0.000509
63,10,0.000435
67,10,0.000533
72,10,0.000502
75,10,0.000424
78,10,0.000416
77,10,0.000448
80,10,0.000501
78,10,0.000416
79,10,0.000473
77,10,0.000597
74,10,0.000554
75,10,0.000513
77,10,0.000562
77,10,0.000505
78,10,0.000494
79,10,0.000427
79,10,0.000532
79,10,0.000476
80,10,0.000448
80,10,0.0005
80,10,0.000594
80,10,0.000546
79,10,0.000446
76,10,0.000566
78,10,0.000427
79,10,0.000423
71,10,0.00058
67,10,0.000544
71,10,0.000484
76,10,0.000425
79,10,0.000415
80,10,0.00048
83,10,0.000478
80,10,0.000404
81,10,0.000537
76,10,0.00042
73,10,0.000496
74,10,0.000454
78,10,0.000595
82,10,0.000506
82,10,0.000456
85,10,0.000428
85,10,0.000499
85,10,0.000445
85,10,0.000526
83,10,0.00054
78,10,0.000522
71,10,0.000495
69,10,0.00044
67,10,0.000418
65,10,0.000587
61,10,0.00046
59,10,0.000431
59,10,0.000585
61,10,0.000577
62,10,0.00055
60,10,0.000514
59,10,0.00041
57,10,0.000438
55,10,0.00045
54,10,0.00058
53,10,0.000431
51,10,0.000411
51,10,0.000538
52,10,0.000548
53,10,0.000579
54,10,0.000412
54,10,0.000495
55,10,0.000497
56,10,0.000532
56,10,0.000432
58,10,0.000443
59,10,0.000401
65,10,0.000552
68,10,0.000417
68,10,0.000487
71,10,0.000411
74,10,0.00044
76,10,0.00045
74,10,0.000499
73,10,0.000561
75,10,0.00058
78,10,0.000424
77,10,0.000454
77,10,0.000567
76,10,0.000534
78,10,0.000409
76,10,0.000574
76,10,0.000559
